LEI,Entity.LegalName,Entity.LegalName.xmllang,Entity.OtherEntityNames.OtherEntityName.1,Entity.OtherEntityNames.OtherEntityName.1.xmllang,Entity.OtherEntityNames.OtherEntityName.1.type,Entity.OtherEntityNames.OtherEntityName.2,Entity.OtherEntityNames.OtherEntityName.2.xmllang,Entity.OtherEntityNames.OtherEntityName.2.type,Entity.OtherEntityNames.OtherEntityName.3,Entity.OtherEntityNames.OtherEntityName.3.xmllang,Entity.OtherEntityNames.OtherEntityName.3.type,Entity.OtherEntityNames.OtherEntityName.4,Entity.OtherEntityNames.OtherEntityName.4.xmllang,Entity.OtherEntityNames.OtherEntityName.4.type,Entity.OtherEntityNames.OtherEntityName.5,Entity.OtherEntityNames.OtherEntityName.5.xmllang,Entity.OtherEntityNames.OtherEntityName.5.type,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.xmllang,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.type,Entity.LegalAddress.xmllang,Entity.LegalAddress.FirstAddressLine,Entity.LegalAddress.MailRouting,Entity.LegalAddress.AdditionalAddressLine.1,Entity.LegalAddress.AdditionalAddressLine.2,Entity.LegalAddress.AdditionalAddressLine.3,Entity.LegalAddress.City,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.xmllang,Entity.HeadquartersAddress.FirstAddressLine,Entity.HeadquartersAddress.MailRouting,Entity.HeadquartersAddress.AdditionalAddressLine.1,Entity.HeadquartersAddress.AdditionalAddressLine.2,Entity.HeadquartersAddress.AdditionalAddressLine.3,Entity.HeadquartersAddress.City,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.OtherAddresses.OtherAddress.1.xmllang,Entity.OtherAddresses.OtherAddress.1.type,Entity.OtherAddresses.OtherAddress.1.FirstAddressLine,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.1.City,Entity.OtherAddresses.OtherAddress.1.Region,Entity.OtherAddresses.OtherAddress.1.Country,Entity.OtherAddresses.OtherAddress.1.PostalCode,Entity.OtherAddresses.OtherAddress.2.xmllang,Entity.OtherAddresses.OtherAddress.2.type,Entity.OtherAddresses.OtherAddress.2.FirstAddressLine,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.2.City,Entity.OtherAddresses.OtherAddress.2.Region,Entity.OtherAddresses.OtherAddress.2.Country,Entity.OtherAddresses.OtherAddress.2.PostalCode,Entity.RegistrationAuthority.RegistrationAuthorityID,Entity.RegistrationAuthority.OtherRegistrationAuthorityID,Entity.RegistrationAuthority.RegistrationAuthorityEntityID,Entity.LegalJurisdiction,Entity.EntityCategory,Entity.LegalForm.EntityLegalFormCode,Entity.LegalForm.OtherLegalForm,Entity.EntityStatus,Entity.EntityCreationDate,Entity.LegalEntityEvents.LegalEntityEvent.1.group_type,Entity.LegalEntityEvents.LegalEntityEvent.1.event_status,Entity.LegalEntityEvents.LegalEntityEvent.1.group_id,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.1.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.2.group_type,Entity.LegalEntityEvents.LegalEntityEvent.2.event_status,Entity.LegalEntityEvents.LegalEntityEvent.2.group_id,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.2.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.3.group_type,Entity.LegalEntityEvents.LegalEntityEvent.3.event_status,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.3.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.4.group_type,Entity.LegalEntityEvents.LegalEntityEvent.4.event_status,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.4.ValidationDocuments,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationAuthority.ValidationAuthorityID,Registration.ValidationAuthority.OtherValidationAuthorityID,Registration.ValidationAuthority.ValidationAuthorityEntityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.OtherValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityEntityID
5493002WN1AZKI274E43,CITIGROUP ENERGY CANADA HOLDINGS ULC,en,,,,,,,,,,,,,,,,,,,en,855 - 2 STREET SW,,SUITE 3500,,,CALGARY,CA-AB,CA,T2P 4J8,en,855 - 2 STREET SW,,SUITE 3500,,,CALGARY,CA-AB,CA,T2P 4J8,,,,,,,,,,,,,,,,,,,,,RA000073,,2012541716,CA-AB,GENERAL,8888,Corporation,ACTIVE,2006-07-17T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00+00:00,2023-04-28T19:52:14+00:00,ISSUED,2024-05-27T14:17:22+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000073,,2012541716,,,
54930030OO5SIUL8O291,CITI PROPERTY HOLDINGS INC.,en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,2956422,US-DE,GENERAL,XTIQ,,ACTIVE,1998-10-16T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:55:00+00:00,2023-04-20T13:48:13+00:00,ISSUED,2024-05-27T14:10:26+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,2956422,,,
54930031PPDMGP57QY84,CITI VALORES ACCIVAL SOCIEDAD ANONIMA,en,,,,,,,,,,,,,,,,,,,en,CENTRO EMPRESARIAL PLAZA TEMPO,,QUINTO PISO,SAN RAFAEL DE ESCAZU,,SAN JOSE,CR-SJ,CR,10107,en,CENTRO EMPRESARIAL PLAZA TEMPO,,QUINTO PISO,SAN RAFAEL DE ESCAZU,,SAN JOSE,CR-SJ,CR,10107,,,,,,,,,,,,,,,,,,,,,RA000154,,3-101-077827,CR,GENERAL,YOIW,,ACTIVE,1993-05-02T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:56:00+00:00,2023-04-27T10:25:42+00:00,ISSUED,2024-05-27T14:16:58+00:00,529900T8BM49AURSDO55,PARTIALLY_CORROBORATED,RA000154,,3-101-077827,,,
54930032HK08XYVRN964,CITI LOAN FUNDING PST 3B LLC,en,,,,,,,,,,,,,,,,,,,en,PO BOX 1093,,QUEENSGATE HOUSE,,,GEORGE TOWN,,KY,KY1-1102,en,388 GREENWICH STREET,,,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000086,,MC-2285,KY,GENERAL,MPUG,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-14T16:32:00.000+02:00,2023-08-03T19:51:27.049+02:00,LAPSED,2022-05-27T22:19:00.000+02:00,39120001KULK7200U106,PARTIALLY_CORROBORATED,RA000086,,MC-2285,,,
54930033F3IKGJTJC493,Trust Agreement (COEX-559),en,,,,,,,,,,,,,,,,,,,en,388 Greenwich Street,,,,,New York,US-NY,US,10013,en,388 Greenwich Street,,,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,GENERAL,8888,TRUST,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-08T02:13:00.000Z,2023-08-04T15:43:07.011Z,LAPSED,2019-07-19T00:34:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
54930034O2IZBYFHIF56,CITI CREDIT SERVICE COMPANY LIMITED,en,,,,,,,,,,,,,,,,,,,en,13TH FLOOR,,YOOHAN YANG-HENG BUILDING 49-6 DAEBANG-DONG,,,DONGJAK-GU,KR-50,KR,156-754,en,13TH FLOOR,,YOOHAN YANG-HENG BUILDING 49-6 DAEBANG-DONG,,,DONGJAK-GU,KR-11,KR,156-754,,,,,,,,,,,,,,,,,,,,,RA999999,,,KR,GENERAL,J3U5,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00Z,2023-07-31T17:11:36.903Z,LAPSED,2018-07-24T23:49:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
54930034OK39RKDXCY89,"CITI PRIVATE ADVISORY, LLC",en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,4807038,US-DE,GENERAL,HZEH,,ACTIVE,2010-04-01T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00+00:00,2023-04-20T14:19:57+00:00,ISSUED,2024-05-27T14:10:28+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,4807038,,,
54930035TDNZ0GF2U023,"CIESCO, LLC",en,"Ciesco, L.P.",en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"C/O UNITED CORPORATE SERVICES, INC.",,874 WALKER RD STE C,,,DOVER,US-DE,US,19904,en,8th Floor,,750 Washington Boulevard,,,Stamford,US-CT,US,06901,,,,,,,,,,,,,,,,,,,,,RA000602,,3674907,US-DE,GENERAL,HZEH,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31T13:14:00.000Z,2023-08-04T15:43:20.628Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,3674907,,,
549300367VKXV1V7JE84,BIMMER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,pl,,,,,,,,,,,,,,,,,,,pl,UL. JASNA 26,,,,,WARSZAWA,PL-14,PL,00-054,pl,PIEKNA 18,,,,,WARSAW,PL-14,PL,00-549,,,,,,,,,,,,,,,,,,,,,RA000484,,0000693922,PL,GENERAL,O7XB,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01T14:32:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000484,,0000693922,,,
549300382ZTFYI8B4I72,CITI FUNDING KS LLC,en,,,,,,,,,,,,,,,,,,,en,PO BOX 1093,,QUEENSGATE HOUSE,GRAND CAYMAN,,GEORGE TOWN,,KY,KY1-1102,en,388 GREENWICH STREET,,,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000086,,MC-3599,KY,GENERAL,MPUG,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-01T23:30:00.000+02:00,2023-08-03T19:52:57.327+02:00,LAPSED,2022-05-28T01:40:00.000+02:00,39120001KULK7200U106,PARTIALLY_CORROBORATED,RA000086,,MC-3599,,,
5493003AL7UFBI1T4593,"""HANDLOWY - INWESTYCJE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",pl,,,,,,,,,,,,,,,,,,,pl,"ul. SENATORSKA, nr 16",,,,,WARSZAWA,PL-14,PL,00-923,pl,"ul. SENATORSKA, nr 16",,,,,WARSZAWA,PL-14,PL,00-923,,,,,,,,,,,,,,,,,,,,,RA000484,,0000038928,PL,GENERAL,O7XB,,ACTIVE,1994-08-16T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:52:00+00:00,2023-05-03T07:01:25+00:00,ISSUED,2024-05-27T14:18:09+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000484,,0000038928,RA000654,,630262005
5493003C1F7ALYH6H062,TERTIUS NOMINEES (JERSEY) LIMITED,en,,,,,,,,,,,,,,,,,,,en,38 Esplanade,,,,,St. Helier,,JE,JE4 8QB,en,38 Esplanade,,,,,St. Helier,,JE,JE4 8QB,,,,,,,,,,,,,,,,,,,,,RA000414,,29340,JE,GENERAL,SQXV,,ACTIVE,1984-07-02T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00+00:00,2023-05-02T07:38:13+00:00,ISSUED,2024-05-27T14:17:56+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000414,,29340,,,
5493003CO7J96PIVNE55,Citi Loan Funding GMS 2018-1 LLC,en,,,,,,,,,,,,,,,,,,,en,Clifton House,,75 Fort Street,,,George Town,,KY,KY1-1108,en,Clifton House,,75 Fort Street,,,George Town,,KY,KY1-1108,,,,,,,,,,,,,,,,,,,,,RA999999,,,KY,GENERAL,MPUG,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-26T17:31:00.000+02:00,2023-08-03T19:51:34.594+02:00,LAPSED,2019-04-25T21:46:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
5493003DG2244KJL6X60,CAPITAL RESIDENTIAL FUND NOMINEE NO.2 LIMITED,en,,,,,,,,,,,,,,,,,,,en,CITIGROUP CENTRE CANADA SQUARE,,CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,en,CITIBANK CENTRE,,33 CANADA SQUARE CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,04089236,GB,GENERAL,H0PO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,04089236,,,
5493003EQBZRUPLBR662,"Citibank Mortgage Reinsurance, Inc.",en,,,,,,,,,,,,,,,,,,,en,C/O C T Corporation System,,17 G West Tatro Drive,Jeffersonville,,Cambridge,US-VT,US,05464,en,100 Bank Street,,Suite 600,,,Burlington,US-VT,US,05401,,,,,,,,,,,,,,,,,,,,,RA000640,,0119323,US-VT,GENERAL,NYUD,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00.000Z,2023-08-04T15:43:59.317Z,LAPSED,2019-07-19T00:35:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000640,,119323,,,
5493003FDWFW8YKW6M29,Royal Trust May 2004,en,,,,,,,,,,,,,,,,,,,en,Corporation Trust Center,,1209 Orange Street,,,Wilmington,US-DE,US,19801-1120,en,390 Greenwich Street,,,,,New York,US-NY,US,10013-2375,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-DE,FUND,4FSX,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T01:50:00.000Z,2023-08-04T15:44:02.068Z,LAPSED,2019-07-19T00:31:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
5493003FLCJKT7HD5W71,GRUPO FINANCIERO CITIBANK DE COSTA RICA SOCIEDAD ANONIMA,es,,,,,,,,,,,,,,,,,,,es,150 Metros Norte de la Rotonda,,Juan Pablo II,Centro Comercial Cafesa,,San José,CR-SJ,CR,11801,es,150 Metros Norte de la Rotonda,,Juan Pablo II,Centro Comercial Cafesa,,San José,CR-SJ,CR,11801,,,,,,,,,,,,,,,,,,,,,RA000154,,3-101-230612,CR,GENERAL,YOIW,,ACTIVE,1998-05-10T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00+00:00,2023-04-27T11:14:36+00:00,ISSUED,2024-05-27T14:17:00+00:00,529900T8BM49AURSDO55,PARTIALLY_CORROBORATED,RA000154,,3-101-230612,,,
5493003FVVLB5QKYWH49,The Eagle Tax-Exempt Trust Series 20160004,en,,,,,,,,,,,,,,,,,,,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,GENERAL,8888,TRUST,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07T01:48:00.000Z,2023-08-04T15:44:06.062Z,LAPSED,2018-07-25T19:41:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
5493003FVWLMBFTISI11,CITIBANK MAGHREB,fr,FIRST NATIONAL CITY-BANK (MAGHREB),fr,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,fr,Immeuble 1 Lot Attaoufik Zenith Millenium,,Sidi Maarouf,,,Casablanca,MA-CAS,MA,20190,fr,Immeuble 1 Lot Attaoufik Zenith Millenium,,Sidi Maarouf,,,Casablanca,MA-CAS,MA,20190,,,,,,,,,,,,,,,,,,,,,RA000457,,29941,MA,GENERAL,9999,Societe Anonyme - (SA),ACTIVE,1967-07-21T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00+00:00,2023-04-19T12:44:31+00:00,ISSUED,2024-05-27T14:04:43+00:00,529900T8BM49AURSDO55,PARTIALLY_CORROBORATED,RA000457,,29941,,,
5493003I4A757HML8C85,BUCONERO LLC,en,,,,,,,,,,,,,,,,,,,en,C/O CORPORATION SERVICE COMPANY,,251 LITTLE FALLS DRIVE,,,WILMINGTON,US-DE,US,19808,en,111 8TH AVENUE,,,,,NEW YORK,US-NY,US,10011-5201,,,,,,,,,,,,,,,,,,,,,RA000602,,3117202,US-DE,GENERAL,HZEH,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01T14:33:00.000Z,2023-08-04T15:44:15.568Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,3117202,,,
5493003IUYOH354SNS58,Bloomberg SEF LLC,en,BSEF LLC,en,TRADING_OR_OPERATING_NAME,,,,,,,,,,,,,,,,en,c/o Corporation Service Company,,251 Little Falls Drive,,,Wilmington,US-DE,US,19808,en,731 Lexington Avenue,,,,,New York,US-NY,US,10022,,,,,,,,,,,,,,,,,,,,,RA000602,,5029692,US-DE,GENERAL,HZEH,,ACTIVE,2011-08-25T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-30T19:32:38.083Z,2024-01-08T15:39:04.692Z,ISSUED,2025-01-25T16:50:04.498Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,5029692,,,
5493003K0G100C4U6N15,CITI LOAN FUNDING 1 LLC,en,,,,,,,,,,,,,,,,,,,en,PO Box 1093,,Queensgate House,,,GEORGE TOWN,,KY,KY1-1102,en,2 COURT SQUARE,,8TH FLOOR,LONG ISLAND CITY,,NEW YORK,US-NY,US,11101,,,,,,,,,,,,,,,,,,,,,RA000086,,MC-2906,KY,GENERAL,MPUG,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-03T17:31:00.000+02:00,2023-08-03T19:52:07.419+02:00,LAPSED,2022-05-28T01:47:00.000+02:00,39120001KULK7200U106,PARTIALLY_CORROBORATED,RA000086,,MC-2906,,,
5493003N5RTTW5BT5L04,CITIFINANCIAL LIMITED,en,,,,,,,,,,,,,,,,,,,en,55 BAKER STREET,,,,,LONDON,GB-EAL,GB,W1U 7EU,en,CITIBANK CENTRE,,33 CANADA SQUARE CANARY WHARF,,,LONDON,GB-TWH,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,03558251,GB,GENERAL,H0PO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:55:00Z,2023-07-31T17:11:36.903Z,LAPSED,2019-07-19T00:33:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,03558251,,,
5493003OEV139NWHID39,CITIFRIENDS NOMINEE LIMITED,en,SQUAREFIN 184 LIMITED,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,02204145,GB,GENERAL,H0PO,,ACTIVE,1987-12-10T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00+00:00,2023-05-01T14:36:31+00:00,ISSUED,2024-05-27T14:17:46+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000585,,02204145,,,
5493003Q5BI8KBJEZO48,"CITI HEDGE FUND SERVICES (IRELAND), LIMITED",en,BISYS Hedge Fund Services Limited,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,1 NORTH WALL QUAY,,DUBLIN 1,,,DUBLIN,IE-D,IE,D01 T8Y1,en,1 NORTH WALL QUAY,,DUBLIN 1,,,DUBLIN,IE-D,IE,D01 T8Y1,,,,,,,,,,,,,,,,,,,,,RA000402,,277448,IE,GENERAL,MNQ7,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00Z,2023-07-31T17:11:36.903Z,LAPSED,2019-07-19T00:31:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000402,,277448,,,
5493003R8SNPVWYRGS11,CITI LABUAN LEASING LIMITED,ms,,,,,,,,,,,,,,,,,,,ms,UNIT LEVEL 13A,,MAIN OFFICE TOWER JALAN MERDEKA FINANCIAL PARK LABUAN,,,LABUAN,MY-15,MY,87000,ms,390 GREENWICH STREET,,,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,MY,GENERAL,ZWYK,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-05T01:48:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
5493003VI1IHFY9CJO31,CITI PAGAMENTOS E TECNOLOGIA LTDA.,pt,,,,,,,,,,,,,,,,,,,pt,AV PAULISTA 1111,,ANDAR 2 - PARTE,BELA VISTA,,SAO PAULO,BR-SP,BR,01310-200,pt,AV PAULISTA 1111,,ANDAR 2 - PARTE,BELA VISTA,,SAO PAULO,BR-SP,BR,01310-200,,,,,,,,,,,,,,,,,,,,,RA000681,,10.626.048/0001-63,BR,GENERAL,QHW1,,ACTIVE,2009-02-04T00:00:00+00:00,STANDALONE,COMPLETED,,CHANGE_LEGAL_NAME,2022-05-13T00:00:00+00:00,2023-05-16T15:12:25+00:00,SUPPORTING_DOCUMENTS,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00+00:00,2023-05-16T15:12:25+00:00,ISSUED,2024-05-27T14:18:13+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000681,,10.626.048/0001-63,,,
5493003XA831SZ58KN74,CITIFINANCIAL MORTGAGE CORPORATION,en,,,,,,,,,,,,,,,,,,,en,55 BAKER STREET,,,,,LONDON,GB-EAL,GB,W1U 7EU,en,CITIGROUP CENTRE,,33 CANADA SQUARE CANARY WHARF,,,LONDON,GB-TWH,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,01533025,GB,GENERAL,57V7,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00Z,2023-07-31T17:11:36.903Z,LAPSED,2019-07-19T00:34:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,01533025,,,
5493003XIX3LX91WV391,BERSHAW & CO,en,,,,,,,,,,,,,,,,,,,en,123 FRONT STREET WEST,,NO. 1800,,,TORONTO,CA-ON,CA,M5J 2M3,en,123 FRONT STREET WEST,,NO. 1800,,,TORONTO,CA-ON,CA,M5J 2M3,,,,,,,,,,,,,,,,,,,,,RA000079,,190210658,CA-ON,GENERAL,HQKE,,ACTIVE,2009-03-03T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00+00:00,2023-05-03T18:53:24+00:00,ISSUED,2024-05-27T14:18:39+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000079,,190210658,,,
5493003Z3LWXT3MJ7R40,ADMINISTRADORA DE VALORES DE GUATEMALA SOCIEDAD ANONIMA,es,,,,,,,,,,,,,,,,,,,es,Edificio Centrica Plaza,,15 Calle 1-04,Zona 10,,Guatemala City,GT-01,GT,01010,es,Edificio Centrica Plaza,,15 Calle 1-04,Zona 10,,Guatemala City,GT-01,GT,01010,,,,,,,,,,,,,,,,,,,,,RA888888,Superintendency of Tax Administration,7101333,GT,GENERAL,XH5R,,ACTIVE,1993-06-09T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00+00:00,2023-04-26T14:56:44+00:00,ISSUED,2024-05-27T14:15:56+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,RA888888,Superintendency of Tax Administration,7101333,,,
5493003ZO6I2EFBNLB74,ASSOCIATES CAPITAL LIMITED,en,,,,,,,,,,,,,,,,,,,en,55 BAKER STREET,,,,,LONDON,GB-EAL,GB,W1U 7EU,en,CITIBANK CENTRE,,33 CANADA SQUARE CANARY WHARF,,,LONDON,GB-TWH,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,03480565,GB,GENERAL,H0PO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00Z,2023-07-31T17:11:36.903Z,LAPSED,2019-07-19T00:34:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000589,,3480565,,,
